gid,latitude,longitude,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,quality_code
NV-06078,39.5718007,-118.8546801,,,,1143.1,,,,,,G
NV-06081,39.7391971,-118.9740858,,,,502.6,,,,,,G
NV-06083,40.6945803,-119.3485102,,,,74.2,,,,,,C
NV-06088,40.6459806,-119.3883106,,,,682.5,,,,,,G
NV-06095,41.0651002,-116.4264324,,,,210,,,,,,D
NV-06096,41.0184009,-116.4074312,,,,63.8,,,,,,D
NV-06098,41.093184,-118.3338876,,,,96.5,,,,,,C
NV-06105,41.6119904,-116.8506526,,,,103.5,,,,,,D
NV-06106,41.1357039,-115.8605169,,,,30,,,,,,D
NV-06107,41.046905,-115.8539155,,,,28.1,,,,,,D
NV-06109,40.9788089,-115.4679032,,,,49.5,,,,,,C
NV-06111,41.5345912,-116.8612518,,,,145.5,,,,,,A
NV-06116,40.955305,-115.9935183,,,,60,,,,,,D
NV-06117,40.9812055,-115.8887156,,,,55.5,,,,,,C
NV-06121,41.5581038,-115.2655053,,,,52.5,,,,,,D
NV-06122,40.9003024,-116.4083295,,,,90.8,,,,,,D
NV-06126,41.5904937,-116.4811415,,,,86.4,,,,,,C
NV-06127,40.8990034,-116.2768257,,,,12,,,,,,D
NV-06129,40.7734104,-115.6015044,,,,171,,,,,,D
NV-06134,40.8146117,-115.3602979,,,,37.8,,,,,,X
NV-06137,41.2796081,-115.114397,,,,29.4,,,,,,D
NV-06139,39.4066277,-115.8185926,,,,51,,,,,,X
NV-06145,39.3370256,-116.2220032,,,,108.8,,,,,,D
NV-06149,40.0460074,-117.1983403,,,,12,,,,,,X
NV-06151,40.1010071,-117.1317392,,,,,,,,,,X
NV-06151,40.1010071,-117.1317392,,,,131.3,,,,,,X
NV-06155,39.7915194,-116.1438069,,,,96.5,,,,,,C
NV-06162,41.0847954,-116.9844488,,,,109.8,,,,,,C
NV-06425,37.8459378,-117.901931,,,,,,,,,,X
NV-06167,41.0728931,-117.2783571,,,,117,,,,,,D
NV-06168,40.7307983,-117.1743492,,,,53.9,,,,,,D
NV-06171,40.3633019,-117.3271484,,,,471.8,,,,,,G
NV-06174,39.4578168,-117.1012296,,,,,,,,,,C
NV-06174,39.4578168,-117.1012296,,,,58.2,,,,,,C
NV-06178,39.3191176,-117.2755327,,,,504,,,,,,G
NV-06184,38.6628291,-117.1726212,,,,107.3,,,,,,D
NV-06185,38.6316296,-117.1682207,,,,172.5,,,,,,G
NV-06190,39.5546144,-117.2199342,,,,85.2,,,,,,C
NV-06197,39.2499209,-117.000924,,,,91.5,,,,,,D
NV-06198,39.2499209,-117.000924,,,,79.1,,,,,,B
NV-06205,39.8579103,-117.172337,,,,134.7,,,,,,C
NV-06206,39.8610103,-117.1638368,,,,167.9,,,,,,C
NV-06207,39.9180099,-117.109536,,,,323.9,,,,,,G
NV-06211,39.787813,-116.9550299,,,,104.5,,,,,,D
NV-06216,39.6814116,-117.327539,,,,75.2,,,,,,A
NV-06233,38.6066208,-118.3287525,,,,45.4,,,,,,C
NV-06234,38.1484319,-117.9502361,,,,103.5,,,,,,G
NV-06235,37.1788522,-117.6947171,,,,109.2,,,,,,C
NV-06237,38.3988334,-117.2024187,,,,105.3,,,,,,C
NV-06252,38.08913,-118.3245456,,,,105,,,,,,G
NV-06254,38.1319272,-118.5683528,,,,105,,,,,,D
NV-06255,37.9421392,-117.493821,,,,68.3,,,,,,C
NV-06257,37.8724425,-117.2431132,,,,,,,,,,G
NV-06257,37.8724425,-117.2431132,,,,416.3,,,,,,G
NV-06263,40.0088909,-119.2315968,,,,74.75,,,,,,C
NV-06264,40.2852868,-119.2434012,,,,107.1,,,,,,C
NV-06265,40.3038898,-118.8714911,,,,96,,,,,,D
NV-06266,40.267991,-118.7866882,,,,192.5,,,,,,C
NV-06270,38.7401148,-118.7772665,,,,138,,,,,,G
NV-06271,39.2836049,-118.887777,,,,135.8,,,,,,C
NV-06275,38.4651263,-117.94314,,,,57.5,,,,,,B
NV-06279,37.1986558,-117.1833034,,,,50,,,,,,B
NV-06284,40.271791,-118.7733879,,,,257.5,,,,,,D
NV-06286,40.4515885,-118.7762906,,,,,,,,,,
NV-06286,40.4515885,-118.7762906,,,,44.3,,,,,,C
NV-06309,37.9010381,-117.7353271,,,,188.7,,,,,,G
NV-06311,39.5391991,-119.0977864,,,,,,,,,,
NV-06311,39.5391991,-119.0977864,,,,124,,,,,,G
NV-06315,39.1405037,-119.3059865,,,,30,,,,,,D
NV-06316,39.1080059,-119.1060806,,,,66,,,,,,X
NV-06322,38.2715281,-118.143943,,,,48,,,,,,C
NV-06330,38.775221,-117.9445441,,,,92,,,,,,B
NV-06332,40.4546915,-118.4268808,,,,128.4,,,,,,G
NV-06333,40.434193,-118.2793764,,,,75,,,,,,B
NV-06336,40.1402973,-118.2545714,,,,116.9,,,,,,D
NV-06339,41.0211944,-117.1993541,,,,176.8,,,,,,G
NV-06353,40.4105967,-117.8743646,,,,,,,,,,
NV-06353,40.4105967,-117.8743646,,,,69.4,,,,,,A
NV-06355,41.0054818,-118.7153971,,,,117,,,,,,X
NV-06363,40.6447773,-119.7666212,,,,60,,,,,,C
NV-06365,40.2425821,-119.8583176,,,,193.1,,,,,,G
NV-06366,41.4851762,-118.6862036,,,,216,,,,,,G
NV-06367,41.7902774,-118.1609932,,,,42.9,,,,,,D
NV-06368,41.2740913,-117.2049579,,,,,,,,,,C
NV-06374,41.4942869,-117.4328677,,,,66,,,,,,C
NV-06379,41.4043679,-119.7389322,,,,36.8,,,,,,X
NV-06380,41.6170642,-119.8685392,,,,50.3,,,,,,D
NV-06391,37.9120385,-117.654625,,,,311.3,,,,,,B
NV-06394,37.9329381,-117.6659256,,,,156.8,,,,,,B
NV-06396,37.9349376,-117.7219272,,,,133,,,,,,B
NV-06399,37.8869388,-117.6809254,,,,151.2,,,,,,B
NV-06400,37.879939,-117.6729251,,,,112,,,,,,C
NV-06404,37.9459381,-117.6339249,,,,49,,,,,,B
NV-06407,37.8959388,-117.6529248,,,,242.2,,,,,,B
NV-06408,37.9019381,-117.7349271,,,,135.8,,,,,,B
NV-06414,37.8329375,-117.9699327,,,,504,,,,,,A
NV-06416,37.8145393,-117.7877274,,,,51.3,,,,,,C
NV-06419,37.8669374,-117.9049313,,,,203,,,,,,B
NV-06440,38.009735,-117.8696321,,,,115.2,,,,,,B
NV-06441,37.7907412,-117.6018221,,,,97,,,,,,B
NV-06447,37.8003417,-117.5140198,,,,,,,,,,X
NV-06452,37.856341,-117.4764194,,,,248.6,,,,,,C
NV-06454,41.3330835,-118.0500831,,,,,,,,,,B
NV-06465,37.629743,-117.7631245,,,,,,,,,,X
NV-06467,37.5477465,-117.5131166,,,,,,,,,,D
NV-06469,38.0085381,-117.4870216,,,,,,,,,,D
NV-06471,38.1281343,-117.6938288,,,,,,,,,,X
NV-06473,37.8429398,-117.6613243,,,,,,,,,,X
NV-06474,37.4416472,-117.68422,,,,,,,,,,X
NV-06476,37.3469522,-117.2715076,,,,,,,,,,X
NV-06478,,,,,,,,,,,,X
NV-06483,38.5940378,-116.193893,,,,,,,,,,B
NV-06488,38.7634227,-117.7581388,,,,,,,,,,C
NV-06489,38.7713218,-117.8564416,,,,,,,,,,D
NV-06490,38.8700196,-117.9292449,,,,,,,,,,C
NV-06495,38.5507313,-117.1288186,,,,,,,,,,B
NV-06499,38.5074283,-117.6088313,,,,,,,,,,X
NV-06501,38.5156287,-117.5329293,,,,,,,,,,C
NV-06507,38.0843387,-117.2328156,,,,,,,,,,B
NV-06508,37.6374487,-117.0038038,,,,,,,,,,C
NV-06510,37.7390483,-116.8058996,,,,,,,,,,C
NV-06516,38.9329141,-118.4676606,,,,,,,,,,B
NV-06521,38.7804203,-118.0242464,,,,,,,,,,D
NV-06526,,,,,,,,,,,,G
NV-06528,38.53682,-118.5698581,,,,,,,,,,G
NV-06531,38.5073243,-118.1086451,,,,,,,,,,C
NV-06534,38.5120248,-118.0348431,,,,,,,,,,D
NV-06540,38.0007318,-118.2938436,,,,,,,,,,X
NV-06549,38.1578437,-116.4165939,,,,,,,,,,D
NV-06550,38.5298206,-118.5139565,,,,,,,,,,G
NV-06552,38.504221,-118.5149562,,,,,,,,,,G
NV-06561,38.4242254,-118.1468451,,,,,,,,,,C
NV-06562,38.3060275,-118.1455435,,,,,,,,,,B
NV-06569,38.0538396,-117.1925141,,,,,,,,,,B
NV-06574,41.2339073,-115.2819013,,,,301.2,,,,,,G
NV-06577,41.2549071,-115.2739013,,,,,,,,,,
NV-06577,41.2549071,-115.2739013,,,,307.9,,,,,,C
NV-06578,41.1579082,-115.2879004,,,,,,,,,,
NV-06578,41.1579082,-115.2879004,,,,229.7,,,,,,A
NV-06579,41.2019081,-115.2308993,,,,,,,,,,
NV-06579,41.2019081,-115.2308993,,,,,,,,,,
NV-06579,41.2019081,-115.2308993,,,,120.5,,,,,,C
NV-06584,41.106908,-115.3859026,,,,376.6,,,,,,B
NV-07006,39.5095075,-118.1559598,,,,,,,,,,A
NY-00005,42.6457985,-78.9355213,33.7,,,,,,,,,B
NY-00005,42.6457985,-78.9355213,14.5,,,,,,,,,B
NY-00011,44.2666793,-75.3995919,10,*,,44,*,9,48,*,,C
NY-00018,43.0832959,-78.9997215,,,,49,,5,49,,,B
NY-00024,42.4166946,-76.8996541,35.8,*,,76,*,8,72,*,,B
NY-00027,42.8749854,-75.0828905,10.8,*,,41,,,41,,,C
OK-00005,35.4700948,-96.200278,,,,86,,17,,,,D
OK-00008,36.9100618,-98.2303458,,,,41,,8,,,,D
OK-00012,34.9101082,-95.4402531,22.9,,,42,,20,42,,8,C
OK-00021,35.0383989,-98.1503354,7.5,,,35,,,34,,,B
OK-00021,35.0383989,-98.1503354,21,,,42,,,44,,,B
OK-00021,35.0383989,-98.1503354,14.1,,,,,,39,,,B
OK-00027,35.2201018,-95.370252,28,,,56,,20,56,,11,C
OK-00031,36.4300696,-98.5903547,,,,36,,7,,,,D
OK-00038,36.7255661,-97.9228356,39.4,,0.5,,,,66,,,B
OK-00038,36.7255661,-97.9228356,46.6,,0.2,,,,64,,,B
OK-00038,36.7255661,-97.9228356,34.3,,0.3,,,,63,,,B
OK-00038,36.7255661,-97.9228356,29.4,,0.2,,,,59,,,B
OK-00038,36.7255661,-97.9228356,48.2,,0.1,,,,66,,,B
OK-00038,36.7255661,-97.9228356,37,,,,,,64,,,B
OK-00041,35.9400787,-98.7303568,,,,41,,8,,,,D
OK-00042,35.1601027,-95.5302566,29.2,,,60,,20,60,,12,C
OK-00046,34.8332025,-98.4370431,15.9,,,47,,,47,,,B
OK-05002,35.0073,-98.2602,,,,,,,,,,
OK-08004,36.5051,-97.3616,,,,,,,,,,
NV-06136,41.1232106,-115.0241922,,,,280.1,,,,,,G
OK-08007,36.8248,-97.2338,,,,,,,,,,
OK-08024,36.9331,-97.3334,,,,,,,,,,
OK-08073,35.26,-96.7473,,,,,,,,,,
OK-08110,36.7489,-97.3571,,,,,,,,,,
OK-08111,36.1501,-96.6118,,,,,,,,,,
OK-08118,35.4354,-96.0945,,,,,,,,,,
OR-00001,44.0471123,-122.8801676,26.7,,,35,,,31,,,C
OR-00003,44.8248577,-117.6842294,,,,,,,,,,X
OR-00006,42.5365669,-118.4877145,78.6,,0.3,67,,1,67,,1,A
OR-00006,42.5365669,-118.4877145,73.9,,,63.5,,1,64,,1,A
OR-00006,42.5365669,-118.4877145,75.8,,0.3,65,,1,65,,1,A
OR-00015,43.4073577,-118.6685342,136,*,,,,,,,,D
OR-00028,42.1498414,-121.6793989,80,,,59,>,,59,>,,C
NM-00443,35.8072497,-106.7085937,,,,84,,,88,,,A
OR-00037,45.6923189,-121.3506564,,,,,,,,,,C
OR-00037,45.6923189,-121.3506564,21,,,33,,,33,,,C
OR-00038,43.5181472,-119.7160668,9.7,,,,,,,,,C
OR-00038,43.5181472,-119.7160668,104,,,105,,,105,,,B
OR-00039,43.4831491,-119.5443612,47.2,,,75,,,75,,,B
OR-00039,43.4831491,-119.5443612,73.8,,,75,,,75,,,B
OR-00039,43.4831491,-119.5443612,47,,,,,,75,,,B
OR-00042,43.0881599,-118.7193303,2.4,,,,,,,,,C
OR-00042,43.0881599,-118.7193303,39.4,,,50,,,50,,,C
OR-00045,43.176557,-118.9510386,88.4,,,84,,,84,,,B
OR-00049,43.4365543,-119.019345,30.9,,,42,,,42,,,C
OR-00050,43.5798496,-119.4060589,33.3,,,63,,,63,,,B
NM-06270,33.1319019,-108.7525324,,,,70.29,,,,,,X
OR-00050,43.5798496,-119.4060589,27.1,,,54,,,54,,,B
OR-00050,43.5798496,-119.4060589,30,,,,,,59,,,B
OR-00052,43.4265489,-119.6177624,57.6,,,96,,,96,,,C
OR-00053,43.3081485,-119.7560643,20,,,33,,,33,*,,C
OR-00059,43.5081442,-120.0443762,120.2,,,121,,,121,,,B
OR-00062,43.8565396,-120.2560886,52.9,,,77,,,75,,,B
OR-00066,43.6981333,-121.0394084,4,,,,,,,,,X
OR-00072,42.0623429,-121.6160956,58,,,42,>,,42,>,,C
OR-00075,44.4513104,-122.7963732,22.7,,,31,,,31,,,C
OR-00704,45.0301148,-122.0461633,,,,,,,,,,X
OR-00078,43.6198537,-118.9288455,53.5,,,51,,,51,,,C
OR-00080,42.0548785,-117.701784,76,,,88,,,88,,,B
OR-00082,42.8106757,-117.1894808,34,,,71,,,,,,B
OR-00082,42.8106757,-117.1894808,68,,,79,,,79,,,B
OR-00092,43.6501536,-118.9177457,,,,88,,13,,,,C
OR-00098,44.7836168,-121.9781563,,,,,,,,,,X
OR-00105,45.6005442,-118.7998778,31,,,50,,,50,,,A
OR-00108,45.9890444,-118.6515807,,,,,,,,,,B
OR-00108,45.9890444,-118.6515807,,,,,,,,,,B
OR-00109,42.5598617,-119.0377308,71.4,,0.3,63,,2,63,,2,A
OR-00109,42.5598617,-119.0377308,61.6,,0.7,58,,1,58,,1,A
OR-00109,42.5598617,-119.0377308,74.2,,0.6,61,,2,61,,2,A
OR-00109,42.5598617,-119.0377308,71,,,,,,63,,,A
OR-00115,43.8896672,-117.2167992,76.5,,1.5,88,,,96,,,B
OR-00118,43.8558679,-117.1539967,69.8,,0.6,92,,,88,,,A
OR-00127,45.6531002,-123.172409,23,,,18,,,29,>,,C
OR-00130,42.8163222,-122.9414459,20.9,,0.4,60,,4,61,,,A
OR-00134,42.0548331,-122.646124,28,,,59,,,52,,,B
OR-00138,45.3015547,-117.7872412,65,,,,,,,,,B
OR-00138,45.3015547,-117.7872412,48,,,,,,,,,B
OR-00139,44.2651294,-121.0291187,,,,,,,,,,X
OR-00141,44.2406301,-120.9744166,,,,,,,,,,B
OR-00142,44.9518139,-122.1743654,66.8,,,123,,,97,,,B
OR-00143,45.0428253,-120.9973328,44.8,,,71,,,71,,,C
OR-00151,42.2003403,-121.7386014,170,,,130,>,,130,>,,G
OR-00161,44.1768272,-121.3116252,,,,,,,,,,X
OR-00163,44.797595,-124.0659164,20.5,,,34,,,33,,,B
OR-00164,44.796795,-124.0665164,17.2,,,29,,,27,,,B
OR-00171,43.7081195,-122.4261482,,,,,,,,,,X
OR-00180,45.6678529,-117.8457498,37,,,,,,,,,B
OR-00180,45.6678529,-117.8457498,41,,,63,,,67,,,B
NM-06405,35.8506494,-106.5926906,,,,907.9,,,,,,G
OR-00185,43.9815236,-121.8094358,,,,0,,,,,,G
OR-00186,42.222153,-120.3668632,,,,,,,,,,G
OR-00190,44.8075123,-122.4098693,24,,,36,,,32,,,B
OR-00193,44.983317,-121.8483566,,,,7,,,,,,X
OR-00198,44.22033,-120.9944168,120.5,,,188,,,176,,,G
OR-00204,43.9828664,-117.2298011,,,,,,,,,,G
OR-00205,42.1911398,-121.800603,223,,,184,>,,167,>,,G
OR-00211,42.303871,-118.2793047,130.6,,,126,,,126,,,C
OR-00215,43.8248303,-121.2481168,53.2,,,96,,,96,,,C
OR-00217,43.6931309,-121.2869154,,,,,,,198,,,G
OR-00219,44.3718233,-121.5724365,,,,,,,,,,X
OR-00223,44.7695109,-122.5608729,47.5,,,67,,,60,,,C
OR-00226,44.0518326,-120.8411092,,,,,,,,,,B
OR-00226,44.0518326,-120.8411092,,,,,,,,,,C
OR-00228,45.6035366,-119.597402,38,,,59,,,59,,,C
OR-00232,43.8905675,-117.179298,114,,0.5,151,,,142,,,G
OR-00237,42.869874,-117.3207856,81,,,96,,,96,,,A
OR-00241,43.6051548,-118.8205421,74.5,,,72,,,72,,,B
OR-00243,44.6051042,-123.3006907,31,,,44,,,49,,,C
OR-00251,43.9961658,-117.2898031,91.8,,,,,,108,,,B
OR-00257,43.1365575,-118.9393376,,,,79,,,,,,X
OR-00258,43.1918569,-118.955039,130.3,,,113,,,126,,,B
OR-00265,45.0310642,-116.8513076,25,,,75,,,64,,,A
OR-00275,42.0848421,-121.6768977,82,,,,,,,,,D
OR-00275,42.0848421,-121.6768977,184,,,,,,,,,D
OR-00275,42.0848421,-121.6768977,5,,,,,,,,,D
OR-00279,44.1570638,-117.4083094,61.8,,,,,,,,,C
OR-00279,44.1570638,-117.4083094,99.5,,,117,,,117,,,B
NM-06408,35.9073484,-106.55599,,,,548,,,,,,G
NM-06409,35.9045485,-106.5490898,,,,276.1,,,,,,G
OR-00282,44.1011652,-117.2903049,94.4,,,109,,,109,,,B
OR-00283,44.1915633,-117.4360109,71.2,,,84,,,84,,,B
OR-00286,44.4541455,-119.2270692,,,,,,,,,,X
OR-00289,45.9743449,-118.6097791,,,,,,,,,,C
OR-00289,45.9743449,-118.6097791,,,,,,,,,,C
OR-00291,42.1190413,-121.7193995,,,,,,,,,,D
OR-00295,42.19034,-121.7736022,110,,,92,,,92,,,G
OR-00306,42.7011267,-122.5991343,53.5,,,93,,,83,,,C
OR-00308,42.222853,-120.3598631,698,,,992,,,992,,,G
OR-00313,45.0723155,-121.9581616,,,,,,,,,,X
OR-00316,42.1881317,-122.6373261,,,,,,,,,,B
OR-00316,42.1881317,-122.6373261,15,,,33,,,31,,,B
OR-00317,42.3365502,-120.53907,61,,,79,,,71,,,C
OR-00319,44.5520176,-122.0333533,64.3,,,77,,,76,,,B
OR-00319,44.5520176,-122.0333533,50.1,,,82,,,80,,,B
NM-06416,35.9185482,-106.5455898,,,,577.4,,,,,,G
OR-00322,42.6375251,-122.8214393,22.3,*,,42,,,38,,,C
OR-00325,44.2153631,-117.4418115,,,,,,,,,,D
OR-00325,44.2153631,-117.4418115,,,,,,,,,,X
OR-00328,45.0823254,-120.9656327,44.3,,,70,,,70,,,C
OR-00329,44.4945095,-122.8568758,34.2,,,54,,,54,,,B
OR-00331,45.0053086,-122.6583805,34.3,,,36,,,40,,,C
OR-00335,42.6615668,-118.3593128,146.2,,0.6,134,,4,134,,4,G
OR-00336,44.1745295,-121.0733183,,,,,,,,,,X
OR-00345,43.0865587,-118.8493341,74.2,,0.8,71,,2,71,,2,A
OR-00345,43.0865587,-118.8493341,83,,3,76,,3,76,,3,A
OR-00345,43.0865587,-118.8493341,65,,2,64,,2,64,,2,A
OR-00345,43.0865587,-118.8493341,87,,,,,,71,,,A
OR-00351,43.9306669,-117.2146998,132,,,126,,,155,,,B
NM-06421,,,267.83,,,504.3,,,,,,A
OR-00351,43.9306669,-117.2146998,98,,,92,,,113,,,B
OR-00357,45.3725154,-121.8228637,66.3,,,110,,,99,,,B
OR-00358,45.3908155,-121.8089637,51.4,,,97,,,97,,,B
OR-00358,45.3908155,-121.8089637,65,,,105,,,101,*,,B
OR-00358,45.3908155,-121.8089637,64,,,145,,,134,*,,C
OR-00358,45.3908155,-121.8089637,55,,,,,,96,,,B
OR-00362,43.3093484,-119.7703647,,,,83.68,,,,,,C
OR-00374,44.0248684,-116.970994,88.4,,,105,,,105,,,A
OR-00381,43.8021039,-123.8788908,18.9,,,25,,,25,,,D
OR-00382,44.5761092,-122.8441771,18.9,,,30,,,30,,,C
OR-00388,44.2086296,-121.043118,,,,,,,,,,B
OR-00388,44.2086296,-121.043118,,,,,,,,,,B
NM-06428,35.9117478,-106.6672933,145.418,,,273.8,,,,,,B
OR-00389,46.1514517,-124.4095891,,,,39.48,,5.58,39.48,,,A
OR-00394,44.0597938,-124.647884,,,,48.82,,6.9,48.82,,,A
OR-00398,45.2710218,-121.2353444,21.2,,,,,,34,,,C
OR-00400,45.1751226,-121.2036415,50,,2,,,,,,,C
OR-00400,45.1751226,-121.2036415,49.6,,,62,,,62,,,C
OR-00401,43.6708195,-122.4518482,40,,,52,,,53,,,B
OR-00408,45.6023164,-121.636663,52,,,102,,,83,,,C
OR-00409,43.5911223,-122.2348405,70.3,,,,,,,,,B
OR-00409,43.5911223,-122.2348405,66.1,,,127,,,101,,,B
OR-00410,43.9181515,-118.9400511,,,,,,,,,,X
OR-00411,44.19483,-121.0131169,,,,,,,,,,B
PO-00431,48.6698546,-126.8477896,,,,58,,,,,,
OR-00413,44.2068297,-121.0366178,,,,,,,,,,B
OR-00413,44.2068297,-121.0366178,,,,128.1,,,,,,B
OR-00420,42.529328,-122.6398323,31,,,47,,,49,,,C
OR-00425,42.6381464,-120.6215775,77,,,88,>,,96,>,,B
OR-00433,44.8335175,-121.8821546,34,,,56,,,50,,,C
OR-00436,45.4998099,-122.3064805,117.3,,,218,,,174,,,G
OR-00439,44.2032196,-122.051947,88.3,,,154,,,154,,,C
OR-00442,45.3061156,-121.8319626,28,,,57,,,61,,,B
OR-00448,44.7238178,-121.9073531,72.6,,,117,,,102,,,B
OR-00449,43.9491216,-122.0319416,33.3,,,52,,,41,,,C
OR-00453,45.5145103,-122.2661797,35,,,54,,,47,,,B
OR-00457,43.6363224,-122.1896401,51.8,,,107,,,102,,,B
OR-00459,45.3213517,-118.0988511,,,,,,,,,,X
OR-00469,45.3290168,-121.7108595,,,,,,,,,,X
OR-00469,45.3290168,-121.7108595,201.7,,,371,*,,371,*,,D
OR-00474,44.3070323,-120.70361,,,,,,,,,,B
OR-00474,44.3070323,-120.70361,,,,,,,,,,B
OR-00476,44.2073302,-120.9873164,,,,89.961,,,,,,B
OR-00476,44.2073302,-120.9873164,,,,84.84,,,,,,B
OR-00487,42.1331392,-121.9211053,55,,,42,>,,42,>,,C
OR-00488,43.3845548,-119.0043437,81,,1,71,*,,71,,,B
OR-00489,43.466558,-118.5843328,69.5,,0.5,63,*,,63,,,A
OR-00495,44.18063,-121.0236169,,,,,,,,,,B
OR-00495,44.18063,-121.0236169,,,,,,,,,,B
OR-00496,43.8960661,-117.3297027,,,,,,,,,,C
OR-00496,43.8960661,-117.3297027,,,,,,,,,,C
OR-00496,43.8960661,-117.3297027,76,,,101,,,95,,,B
OR-00499,44.1693306,-120.9664151,,,,,,,,,,B
OR-00509,44.16453,-121.034817,,,,,,,,,,B
OR-00509,44.16453,-121.034817,,,,,,,,,,B
OR-00519,42.192371,-118.4050066,81,,,79,,,79,,,B
OR-00521,42.2430712,-118.3172048,67.8,,,67,,,67,,,C
OR-00528,43.5036548,-118.9055429,284,<,,,,,,,,C
OR-00533,45.4176517,-118.0615517,,,,,,,,,,C
OR-00533,45.4176517,-118.0615517,25,,,,,,,,,B
OR-00535,44.7663174,-121.9294546,67.3,,,130,*,,93,*,,C
OR-00544,44.7490174,-121.9378545,96.2,,,142,*,,130,*,,G
OR-00549,44.4165181,-122.0611515,60.4,,,85,,,83,,,C
OR-00552,44.352328,-121.1064226,,,,,,,,,,C
OR-00560,43.6268563,-118.6427372,,,,,,,,,,X
NM-06432,35.9113479,-106.6368924,209.3,,,394.1,,,,,,B
OR-00568,43.6420541,-118.8735443,71,,,69,,,68,,,C
OR-00570,42.4070726,-117.9717974,89,,,109,,,105,,,B
OR-00577,45.316823,-121.0998413,26,,,39,,,41,,,C
OR-00581,45.2123543,-117.8633419,65,,,84,*,,84,*,,C
OR-00583,44.9628139,-122.1653654,,,,,,,,,,X
OR-00591,45.3323172,-121.6633582,79.8,,,137,*,,154,*,,C
OR-00591,45.3323172,-121.6633582,51.2,,,92,*,,92,*,,D
OR-00591,45.3323172,-121.6633582,68.5,,,123,,,138,,,C
OR-00595,42.1928531,-120.3837632,61,,,77,,,77,,,C
OR-00596,44.1738639,-117.3877091,51.5,,,,,,,,,C
OR-00596,44.1738639,-117.3877091,94.7,,,113,,,113,,,B
OR-00612,43.2183586,-118.7377331,52.8,,,,,,,,,A
OR-00612,43.2183586,-118.7377331,74.4,,,71,,,71,,,A
OR-00612,43.2183586,-118.7377331,62.8,,,,,,,,,B
OR-00612,43.2183586,-118.7377331,49.6,,,,,,,,,B
OR-00612,43.2183586,-118.7377331,68.8,,,65,,,66,,,B
OR-00622,42.299868,-118.6160144,454.9,,,591.37,,,,,,G
OR-00634,42.2506684,-118.627714,66.9,,,71,,,71,,,C
OR-00638,42.3290677,-118.6235151,203.4,,,213,,,213,,,G
OR-00640,42.435167,-118.5783155,62,,,65,,,65,,,C
OR-00642,42.3423676,-118.6218153,101.5,,,105,,,105,,,G
OR-00645,42.3281684,-118.5485129,223.9,,,234,,,234,,,G
OR-00645,42.3281684,-118.5485129,34.6,,,38,,,38,,,C
OR-00649,43.7988199,-122.3149468,60.5,,,82,,,69,,,B
OR-00652,42.1348314,-122.7261276,16.3,,0.1,50,,2,42,,,A
OR-00668,42.3388503,-120.5220696,124,,,113,,,113,,,C
OR-00675,45.3595321,-120.1506139,,,,,,,,,,C
OR-00675,45.3595321,-120.1506139,33,,,50,,,54,,,C
OR-00688,42.32905,-120.5707708,108,,,100,,,100,,,D
OR-00694,44.1148162,-122.4506567,11.1,,,,,,30,,,C
OR-00699,45.3153101,-122.3714786,,,,,,,,,,X
OR-00713,44.7451239,-121.2933356,,,,,,,,,,X
OR-00716,44.3256272,-121.207325,,,,,,,,,,X
OR-00718,45.1926228,-121.1708409,,,,,,,,,,X
OR-00720,44.291828,-121.1461226,,,,,,,,,,X
OR-00731,43.5446449,-119.946674,,,,170.968,,,,,,G
OR-00731,43.5446449,-119.946674,,,,203.7608,,,,,,G
OR-00738,42.5350667,-118.5130152,,,,50,,,,,,B
OR-00740,42.4455673,-118.5352144,,,,63,,,,,,A
OR-00740,42.4455673,-118.5352144,,,,63,,,,,,A
OR-00745,42.674167,-118.3234119,,,,59,,,,,,B
OR-00747,42.5866661,-118.5258164,,,,91.18737131,,,,,,C
NM-00446,35.8083499,-106.6775928,,,,322,,,226,,,G
OR-00748,42.5513663,-118.531616,,,,167,,,,,,G
OR-00748,42.5513663,-118.531616,,,,192,,,,,,G
OR-00750,42.5460663,-118.5369161,,,,2297,,,,,,G
OR-00750,42.5460663,-118.5369161,,,,259,,,,,,G
OR-00752,42.6629671,-118.3230117,,,,63,,,,,,A
OR-00752,42.6629671,-118.3230117,,,,29,,,,,,A
OR-00757,42.5482665,-118.5215157,,,,33,,,,,,D
OR-00759,42.6791668,-118.3463127,,,,695,,,,,,G
OR-00762,42.5596662,-118.5343162,,,,782.8947368,,,,,,G
OR-00766,43.6737026,-117.1381599,,,,,,,,,,B
OR-00766,43.6737026,-117.1381599,,,,50.208,,,,,,B
OR-00773,42.2998678,-118.6410151,88.5,,,109,,,109,,,G
NM-06434,35.8988482,-106.6351922,320.32,,,603.1,,,,,,B
OR-00774,43.7695347,-117.2073302,,,,210.4552,,,,,,G
OR-00779,43.7002022,-117.1661612,,,,64.852,,,,,,A
OR-00783,43.7398305,-121.2931165,,,,137.2,,,,,,G
OR-00783,43.7398305,-121.2931165,,,,297,,,,,,G
OR-00785,42.5347671,-118.4679139,,,,67,,,,,,B
OR-00790,45.0220152,-122.0103621,,,,,,,,,,G
OR-00790,45.0220152,-122.0103621,72.1,,,119,,,100,,,G
OR-00791,42.5960673,-118.3797123,,,,,,,,,,C
